LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,BILL_AMT_DEV,BILL_AMT1,BILL_AMT2,BILL_AMT3,PAY_AMT_DEV,PAY_AMT1,PAY_AMT2,PAY_AMT3
50000,2,1,2,30,0,0,0,0.577350269,0,2070,0,0.577350269,2070,0,0
140000,2,2,1,36,0,0,0,0.511726079,430,303,8934,0.549565651,303,9061,0
250000,2,1,2,37,0,0,0,0.201674412,1291,1391,3498,0.282134675,1391,3498,8963
310000,2,1,2,31,0,0,0,0.011802508,175357,168933,163384,0.0903139,6006,7006,10000
80000,2,1,2,31,0,0,0,0.00414695,68613,69744,70313,0.026853501,2600,3000,3000
200000,2,2,1,29,0,0,0,0.202834346,8350,14139,3580,0.151264702,14185,7425,6386
90000,2,3,1,47,0,0,0,0.009039519,84195,86795,88884,0.034856645,4001,4400,3566
160000,2,3,1,45,0,0,0,0.161344982,2869,2357,5608,0.207525206,2361,5608,1851
180000,2,1,2,27,1,0,0,0.577350269,0,1530,0,0.288956072,1530,0,1610
310000,2,2,1,33,0,0,0,0.009998788,86513,82406,81964,0.026101103,4000,3505,3500
280000,2,4,2,29,0,0,0,0.075045506,4567,5724,7184,0.292231841,2500,3000,0
90000,2,2,2,43,0,0,2,0.030767421,17503,20898,20263,0.297380857,4000,0,3000
210000,2,2,2,39,0,0,0,0.005668329,193976,196361,200590,0.007006996,7100,7400,7300
200000,2,1,2,27,0,0,0,0.577350269,134,0,0,0,0,0,0
70000,2,2,1,48,0,0,0,0.020281023,20744,22093,23432,0.052486388,2000,2000,1500
320000,2,2,2,31,0,0,0,0.079236787,3615,3707,5406,0.095549957,3707,5406,3157
210000,2,1,2,33,0,0,0,0.577350269,1723,0,0,0,0,0,0
130000,2,1,2,27,0,0,0,0.006636213,36487,37029,35595,0,3000,3000,3000
80000,2,2,1,27,0,0,0,0.288675135,390,390,0,0.144337567,390,390,780
370000,2,2,1,47,0,0,0,0.169005103,1859,2232,4556,0.115286551,2243,4578,4354
180000,2,3,1,36,0,0,0,0.307012794,8911,5838,-2,0.569980499,1034,2,120444
310000,2,1,1,43,0,0,0,0.00515793,66140,66637,68131,0.184212176,6000,10000,3018
280000,2,2,2,27,1,0,0,0,0,0,0,0.577350269,0,0,479
150000,2,2,1,27,0,0,0,0.285569358,1108,143813,149350,0.503209727,147314,7752,6046
180000,2,1,1,29,1,2,0,0.009646938,36537,35655,37767,0.305505046,0,3000,2000
140000,2,1,2,31,0,0,0,0.309240334,7695,1680,1771,0.243512852,1680,1771,5500
430000,2,1,2,34,0,0,0,0.488667044,180,1654,15718,0.494658952,1662,15783,52
360000,2,1,2,37,0,0,0,0.411773402,268,257074,66458,0.404208292,260416,72200,0
240000,2,1,1,42,0,2,0,0.434246371,2108,1386,17601,0.487409078,0,17601,2115
140000,2,2,2,30,3,2,2,0.160062597,3043,4168,1420,0.576135222,1423,2,0
200000,2,1,1,34,0,2,0,0.328220689,860,430,3130,0.310740644,0,3130,5000
80000,2,2,1,37,0,0,0,0.02789501,81218,74073,68763,0.085688569,2527,3691,2337
100000,2,2,2,38,0,0,0,0.0260739,96707,89842,82669,0.083668111,4070,4025,2511
210000,2,1,1,40,0,0,0,0,316,316,316,0,316,316,316
250000,2,2,1,37,1,0,0,0.577350269,0,0,9737,0.513731429,0,9737,790
50000,2,3,1,38,0,0,0,0.003293664,50312,50145,49386,0.107883974,6000,3120,4300
400000,2,1,1,28,0,0,0,0.325003508,8716,211,4168,0.267181135,211,4188,4061
150000,2,2,2,37,0,0,0,0.079345755,6039,5837,8770,0.005070846,3000,3014,3086
280000,2,2,2,39,0,0,0,0.004103613,123997,126272,126953,0.018882538,5600,5400,5006
100000,2,2,1,29,0,0,0,0,0,0,0,0,0,0,0
610000,2,1,2,38,0,0,0,0.006416086,608594,624475,632041,0.072629886,26868,22375,17221
120000,2,2,2,30,0,0,0,0.002636581,121280,123176,121907,0.009069557,6026,6000,6300
180000,2,2,2,44,0,0,0,0.013670422,23611,24651,25631,0.083590803,1436,1416,2150
270000,2,3,1,47,0,0,0,0,123,123,123,0.288675135,123,123,0
110000,2,3,1,36,0,0,0,0.046001019,114097,109609,87374,0.235807293,5620,9860,1741
90000,2,3,1,40,0,0,0,0.000847081,90483,90944,90720,0.021024496,4000,3700,3534
120000,2,1,2,48,0,0,0,0.010840174,96183,99575,102650,0.288675135,5000,5000,0
50000,2,3,1,35,2,2,4,0.016817972,48115,53019,51924,0.577205962,6000,0,1
160000,2,3,2,32,0,0,0,0.141906954,1375,3503,2688,0.08977087,3645,2688,2142
500000,2,2,1,48,0,0,0,0.013687958,79640,75362,73547,0.07235736,3017,3020,2010
440000,2,2,2,28,0,0,0,0.008705658,412962,409812,393255,0.055717268,15000,20000,15305
330000,2,2,1,31,0,0,0,0.048658576,1732,1349,1366,0.060773713,1000,1400,1400
200000,2,2,2,33,0,0,0,0.008416628,64932,66223,68261,0.046544028,2365,3100,2600
250000,2,2,2,33,0,0,0,0.005374169,147934,149485,152678,0.052127825,5500,5600,7200
140000,2,2,1,37,0,0,0,0.021635016,58081,51013,54343,0,5000,5000,5000
260000,2,1,1,36,0,0,0,0.024236833,203755,210668,182863,0.072168784,15000,10000,15000
60000,2,1,1,45,1,2,0,0.005015528,58360,56834,58322,0.288791481,0,3000,3100
500000,2,1,1,37,0,0,0,0.044497997,501369,505753,395522,0.08742117,17204,13173,10143
130000,2,2,2,30,0,0,0,0.016208138,114838,111226,104301,0.034826355,4224,4415,3600
80000,2,2,1,30,1,2,2,0.018288175,69942,68219,75688,0.577350269,0,8600,0
150000,2,2,2,44,0,0,0,0.018936181,37050,39471,41515,0.024334819,3000,2636,3000
120000,2,1,1,31,0,0,0,0.352849402,1680,17749,4748,0.235248003,17749,4748,7020
90000,2,1,2,31,1,0,0,0,0,0,0,0,0,0,0
210000,2,1,0,31,0,0,0,0.462987155,1332,3825,33515,0.263810218,3848,33515,48075
280000,2,1,1,45,0,0,0,0.067557564,26573,17597,22284,0.032107953,18388,22302,20274
240000,2,1,2,28,0,0,0,1.078908357,1981,-2076,-2076,0,0,0,0
230000,2,2,2,29,0,0,0,0.403032128,0,4375,1225,0.349505975,4375,1225,401
30000,2,2,1,29,0,0,0,0.003320884,28620,28276,28841,0.085484219,1453,1700,1000
60000,2,2,1,29,0,0,0,0.017962109,63578,61347,57138,0.079418212,2188,2285,1429
360000,2,1,1,30,0,0,0,0.234728419,13395,28327,6257,0.313183661,20460,6257,2967
90000,2,1,2,33,0,0,0,0.011313835,55937,57107,59753,0.104443791,2100,4000,3000
180000,2,1,1,33,0,0,0,0.22051547,4520,1449,1730,0.071423029,1453,1731,2215
10000,2,3,1,33,1,0,0,0,0,0,0,0,0,0,0
210000,2,1,1,34,0,0,0,0.275626741,2501,639,699,0.28954457,639,699,0
30000,2,1,1,34,0,0,0,0.079218173,3275,5000,5235,0.008905633,5000,5235,5000
200000,2,1,2,34,0,0,0,0.390191359,8177,1989,382,0.399363984,2453,382,10383
90000,2,2,1,32,0,0,0,0.005113732,88729,88533,91001,0.035277308,3500,3908,4328
50000,2,3,1,44,0,0,0,0.005811957,45858,46315,47435,0.025072472,2000,1865,1720
30000,2,2,1,46,1,2,0,0.00987404,26840,25311,25906,0.305679802,0,1804,1200
220000,2,1,2,35,0,0,0,0.058266814,5564,7443,5572,0.058078117,7479,5600,5600
500000,2,2,1,46,0,0,0,0.277780383,16400,886,21803,0.413628055,886,21831,90182
60000,2,3,1,47,0,0,0,0.010471015,33867,35303,36032,0.041128862,2000,1601,2000
110000,2,2,1,41,0,0,0,0.010869148,104740,102165,98160,0.067622985,5000,5045,7021
360000,2,3,1,43,0,0,0,0.341138962,4392,0,2050,0.369783475,0,2050,754
30000,2,3,2,42,0,0,0,0.000957133,26300,26295,26167,0.18448101,1700,3102,1000
300000,2,2,1,38,0,0,0,0,0,0,0,0,0,0,0
490000,2,1,1,36,0,0,0,0.278579168,1886,9444,3180,0.15938959,9480,3182,7779
210000,2,1,1,36,0,0,0,0.263990439,1630,25903,21313,0.545476314,25903,1000,0
280000,2,1,1,37,0,0,0,0.203040496,733,168,786,0.223757665,168,786,1028
60000,2,2,1,36,0,2,2,0.117359423,1577,2498,3309,0.123636548,1100,1000,500
490000,2,2,1,38,0,0,0,0,0,0,0,0,0,0,0
50000,2,3,1,45,0,0,0,0.065593661,4151,5162,6184,0.004933908,1088,1110,1120
200000,2,2,1,35,1,0,0,0,0,0,0,0,0,0,0
70000,2,1,2,43,3,2,2,0.007098581,56994,57964,59452,0.289574109,2500,3000,17
260000,2,2,2,29,0,0,0,0.125428335,16496,15610,7486,0.206910943,8027,3000,3000
460000,2,2,1,40,0,0,0,0.009324618,133102,126956,126758,0.024632484,5015,5032,4407
200000,2,3,1,41,0,0,0,0.315214931,3000,187,1306,0.33039353,187,1306,3332
320000,2,2,1,42,0,0,0,0.577350269,8144,0,0,0,0,0,0
230000,2,3,3,48,0,0,0,0.047023102,41134,50379,54556,0.144337567,10000,5000,5000
350000,2,1,1,30,0,0,0,0.047592858,43548,39873,52449,0.144337567,15000,15000,6000
230000,2,1,1,31,0,0,0,0.045967946,15704,11952,13442,0.110364341,2000,2000,3418
20000,2,3,2,47,1,2,0,0.025363857,16289,15735,18164,0.326328413,0,3000,1600
230000,2,2,1,43,0,0,0,0.00842754,41435,42106,43532,0.103096234,1674,3000,2011
80000,2,2,1,35,0,0,0,0.216501084,15234,15372,2783,0.030203354,3000,2783,2501
110000,2,2,1,40,0,0,0,0.038818798,93466,87748,109517,0.481695075,4438,76000,5000
360000,2,1,1,30,0,0,0,0.398728862,323,1986,196,0.269172795,1986,196,2855
80000,2,2,2,34,1,0,0,0.5814742,-3,-3,1266,0.28909898,0,1269,1351
350000,2,2,1,35,0,0,2,0.150385027,439,884,421,0.393919073,884,0,267
70000,2,2,1,47,0,0,0,0.143063893,136809,118811,52953,0.267302459,3158,10000,2446
360000,2,3,2,29,0,0,0,0.004597701,4887,4982,4851,0.00774031,5005,4851,4784
240000,2,1,1,32,2,2,2,0.015173898,209368,204501,223137,0.363747306,0,22000,8500
80000,2,2,2,34,0,0,0,0.074351902,64553,52484,41048,0.019176184,1784,1874,2000
140000,2,2,2,29,0,0,0,0.018137222,62023,61729,67891,0.375870712,3000,8600,6
50000,2,1,2,33,2,2,0,0.020404997,60679,54947,54425,0.40881334,0,4500,1200
130000,2,3,2,35,0,0,0,0.06326914,3929,4857,5771,0.230940108,1000,1000,3000
160000,2,2,2,44,0,0,0,0.067835175,118809,125323,170449,0.26020825,10000,50000,20000
160000,2,2,1,42,2,2,0,0.577350269,346,0,0,0,0,0,0
90000,2,1,2,29,0,0,0,0.024641633,8927,9124,10220,0.041381601,8000,10000,10016
50000,2,2,1,42,0,0,0,0.009266418,41077,42072,43414,0.033803758,1681,2023,1735
210000,2,1,2,29,0,0,0,0.525530936,871,27371,871,0.525530936,27371,871,871
20000,2,1,2,29,2,0,0,0.022489757,15037,16078,17210,0.020833333,1600,1700,1500
200000,2,1,2,29,0,0,0,0.037817565,3540,2914,3601,0.127164795,3028,3919,1726
230000,2,1,1,31,0,0,0,0.577350269,623,0,0,0.577350269,0,0,1100
150000,2,3,1,43,0,0,0,0,0,0,0,0,0,0,0
210000,2,2,2,28,0,0,0,0,0,0,0,0.577350269,0,0,1577
290000,2,1,1,33,0,0,0,0,0,0,0,0,0,0,0
260000,2,3,1,34,2,2,0,0.010895187,118706,115308,123069,0.288689045,0,9670,9561
20000,2,2,1,29,0,0,2,0.039863615,9665,12186,11700,0.298125526,2700,0,2000
180000,2,3,1,47,0,0,0,0.144862568,3735,3404,7141,0.249515642,3404,7141,1304
100000,2,6,1,29,0,0,0,0.086333887,99302,83403,58083,0.460645632,5712,3503,59000
280000,2,2,1,38,0,0,0,0.054303928,236583,230990,173668,0.104972776,10000,6000,6000
100000,2,2,1,41,0,0,0,0,0,0,0,0,0,0,0
100000,2,2,1,35,0,0,0,0.152803658,3835,1891,1799,0.015084007,1891,1799,1728
30000,2,1,2,30,0,0,0,0.152446293,4480,8381,12085,0.041239305,4000,5000,5000
160000,2,2,1,44,0,0,0,0.577350269,1224,0,0,0,0,0,0
360000,2,1,2,36,0,0,0,0.001800514,308711,305594,306176,0.032818041,11000,13000,11019
450000,2,1,2,36,0,0,0,0.357150754,1866,4575,0,0.577350269,4579,0,0
380000,2,1,2,40,0,0,0,0.089003927,4366,2566,4174,0.288984666,2566,4174,192
120000,2,2,1,42,0,0,0,0.302618237,0,338,488,0.182883114,338,488,137
160000,2,1,1,47,1,2,0,0.004931159,89006,86694,88898,0.318321495,0,4500,7800
50000,2,1,2,33,0,0,2,0.022412117,25123,27773,28627,0.166896077,3400,1600,4900
170000,2,2,2,34,0,0,0,0.060601205,85235,81462,59800,0.092833379,5000,3400,3000
350000,2,2,2,34,1,0,2,0.302643286,-20,630,630,0.543465198,650,0,15788
180000,2,2,1,48,0,0,0,0.304821973,-15,2116,1494,0.303378175,2131,1494,7780
100000,2,1,1,38,0,0,0,0.005659408,68916,66762,68566,0.129106453,3000,5000,2436
50000,2,1,2,26,0,0,0,0.182819973,4041,1343,2174,0.138680198,1200,2500,3000
180000,2,1,2,30,0,0,0,0.378406002,50055,5320,9758,0.11171136,5320,10008,6500
150000,2,1,2,31,1,0,0,0,-512,-512,-512,0,0,0,0
300000,2,1,2,32,0,0,0,0.460964659,880,788,10742,0.434334992,788,10774,1353
350000,2,1,2,33,0,0,0,0.036885093,303949,298421,247125,0.063829696,10000,9205,6810
260000,2,2,1,42,0,0,0,0.048238842,35215,31889,26299,0.033961781,2500,3000,3000
200000,2,2,2,27,0,0,0,0.06299541,7886,7101,5378,0.079383701,4500,3378,5501
240000,2,2,1,27,0,0,0,0.007435021,133348,136296,139430,0.01063322,5160,5328,5500
150000,2,1,2,26,0,0,2,0.01514161,65421,69087,63156,0.185926358,4850,2000,2000
290000,2,2,2,26,0,0,0,0.334564421,18125,20807,99860,0.516929892,3000,80000,3000
140000,2,2,2,27,0,0,0,0.05855891,127464,119346,89977,0.08247861,6000,4000,4000
130000,2,1,2,29,0,0,0,0,0,0,0,0,0,0,0
180000,2,1,1,29,0,0,0,0.533201721,0,287,5264,0.367126729,287,5293,1523
200000,2,1,2,29,0,0,0,0.432559286,2116,0,9781,0.3358114,0,9781,20000
230000,2,1,1,28,1,2,0,0.009538627,207128,195825,199659,0.081493513,6300,9264,6116
240000,2,2,2,28,2,2,2,0.011854841,294180,276968,276585,0.577350269,0,22550,0
170000,2,1,2,31,0,0,0,0.286543728,757,4319,1489,0.329656688,4319,1499,362
120000,2,3,2,31,0,0,0,0,396,396,396,0,396,396,396
240000,2,1,2,31,0,0,0,0.254238081,6887,1926,2178,0.036881717,1926,2178,2406
90000,2,2,1,31,0,0,0,0.079812055,12045,9720,7391,0.068016526,1500,1200,1000
300000,2,2,2,30,0,0,0,0,850,850,850,0,850,850,850
70000,2,3,2,30,0,2,0,0.008970394,71521,68041,68607,0.29731375,0,2332,1751
100000,2,2,2,30,0,0,2,0.269008009,2419,3123,177,0.325520334,2177,0,1170
110000,2,3,1,31,0,0,2,0.018974582,22396,24758,22546,0.400747013,4604,0,1314
180000,2,2,1,33,0,0,0,0.0127547,165839,153828,158050,0.08222321,20064,30032,20027
500000,2,1,2,32,0,0,0,0.006655887,422713,406204,415664,0.012551093,15000,16000,15000
80000,2,3,1,32,2,0,0,0.025572889,26856,24758,23044,0.093301844,1700,1400,2400
280000,2,1,2,32,0,0,0,0.136639283,5855,13645,9127,0.076178221,13713,9171,9705
280000,2,1,2,33,0,0,0,0.333080804,2533,2997,14059,0.327924955,2997,14059,2693
120000,2,1,1,35,0,0,0,0.354521607,525,2458,8067,0.337840806,2458,8152,802
90000,2,2,1,35,0,0,0,0.349775782,5488,2380,0,0.316444583,1000,0,1700
170000,2,2,2,34,0,0,0,0.17765887,3105,1599,1122,0.069295027,1599,1122,1692
50000,2,2,2,34,0,0,0,0.023560373,31673,27572,29022,0.072854817,1449,1899,1245
50000,2,3,1,34,0,0,0,0,390,390,390,0.523564154,390,390,11779
230000,2,1,2,38,0,0,0,0.007401276,217578,224020,227311,0.04552067,9840,8750,7470
180000,2,2,3,48,0,0,0,0.239965086,860,102,851,0.487604774,102,851,0
40000,2,3,2,43,0,0,0,0.054785074,26449,22072,19085,0.083905224,1303,1665,1000
360000,2,2,2,42,0,0,0,0.088203799,24081,14231,23040,0.285917224,6068,23154,5679
360000,2,2,1,47,0,0,0,0,0,0,0,0,0,0,0
170000,2,1,1,45,0,0,0,0.01085514,166388,165243,156688,0.021293446,7300,7067,6443
20000,2,3,1,35,0,2,2,0.016257374,17056,18803,18055,0.292231841,2500,0,3000
240000,2,2,1,43,0,0,0,0.577350269,54,0,0,0.577350269,0,0,177
100000,2,1,1,39,0,0,0,0.160093886,2998,3885,7298,0.389083877,1100,3500,0
100000,2,1,1,43,1,0,0,0,0,0,0,0,0,0,0
110000,2,2,2,40,0,0,0,0.069851169,111720,86877,133187,0.08028232,3406,2357,2239
420000,2,2,1,37,0,0,0,0.013648676,101987,96544,94199,0.034659388,6000,6045,5000
180000,2,2,1,34,2,2,2,0.006897755,93155,95008,97088,0.043020347,4300,4500,3500
240000,2,2,1,37,1,0,0,0,0,0,0,0,0,0,0
210000,2,2,1,41,0,0,0,0.277046968,13340,42862,9584,0.322124327,42000,9600,7978
30000,2,3,1,43,0,3,2,0.01404296,10330,10040,10903,0.508981309,0,1149,101
210000,2,2,1,44,0,0,0,0.026416724,36612,40534,42889,0.207653297,4534,3000,1000
320000,2,1,2,30,0,0,0,0.220428085,10283,2488,5187,0.244554558,2488,5209,11735
220000,2,3,1,38,0,0,0,0.032501939,120622,111593,99170,0.054529108,4803,4604,3497
240000,2,1,2,29,0,0,0,0.164787859,1530,696,696,0.516074483,700,696,18334
450000,2,1,2,35,1,2,2,0.004629763,131351,132453,128901,0.297126706,4723,0,6270
500000,2,2,1,36,0,0,0,0.029155777,261502,286708,311641,0.06807838,30000,30000,20507
180000,2,2,1,44,0,0,0,0.007407013,174830,178917,182777,0.005605342,7000,6800,6800
80000,2,1,1,38,0,0,0,0.577350269,0,0,517,0.306828132,339,517,0
50000,2,2,2,41,2,0,2,0.115470054,390,780,780,0.577350269,780,0,0
450000,2,2,1,41,0,0,0,0.306711097,104624,28114,19758,0.318816169,28114,1424,12518
380000,2,1,1,43,0,0,0,0.28566736,18866,20840,188,0.491278572,20884,188,2172
50000,2,1,2,29,0,0,0,0,-101,-101,-101,0,0,0,0
30000,2,3,1,30,3,2,2,0.006450634,29508,30634,29827,0.351771952,1900,0,4455
300000,2,1,1,37,0,0,0,0.308464703,5771,3217,19615,0.241518036,3217,19615,11123
340000,2,2,1,45,0,0,0,0.303278771,5754,480,2532,0.446022436,482,2544,2
190000,2,2,2,44,0,0,0,0.008563185,137394,140899,144636,0.006403882,5774,5987,5948
120000,2,3,1,41,0,0,0,0.004556363,108264,109427,111238,0.007546214,3906,4040,4079
210000,2,1,2,40,0,0,0,0.010558026,160161,156015,150349,0.041286496,5500,7000,6693
360000,2,1,1,46,0,0,0,0.218742432,58389,42094,10594,0.160091523,20000,10600,30000
330000,2,1,2,35,0,0,0,0.442761126,117,0,23,0.426926742,0,222,975
100000,2,1,1,37,0,0,0,0.006670798,68760,70113,71567,0.033420018,3095,3181,2628
250000,2,1,2,38,0,0,0,0.288203377,14766,990,8150,0.293688708,990,8150,15410
120000,2,2,1,46,0,0,0,0,0,0,0,0,0,0,0
200000,2,1,2,43,1,0,0,0.378609787,0,2112,723,0.303674132,2112,981,150
280000,2,1,2,30,1,2,0,0.136900932,25903,19262,10660,0.329582056,50,2053,4211
480000,2,2,1,46,0,0,0,0.297071594,993,1317,0,0.577350269,1317,0,0
240000,2,2,2,36,0,0,0,0.26177626,3922,2947,297,0.500161738,2947,297,0
120000,2,2,1,39,0,0,0,0.351347429,280,6192,2134,0.377323318,6192,2142,0
110000,2,2,2,40,0,0,0,0.004916694,96155,96752,98884,0.088823118,5000,5000,3000
390000,2,1,1,41,0,0,2,0.013244402,48378,52279,51176,0.318408856,4705,0,2712
20000,2,2,2,38,1,2,2,0.053099528,10683,12729,14734,0.288675152,2500,2501,0
140000,2,1,2,35,0,0,0,0.007305091,111941,114389,116956,0.003299144,5800,5900,5800
160000,2,2,1,41,0,0,0,0.028834787,39962,45640,38988,0.115470054,10000,10000,5000
210000,2,1,1,30,1,0,0,0.290573425,0,820,718,0.104796781,820,718,424
210000,2,1,1,47,0,0,0,0.088029522,202503,173232,117125,0.032737291,7082,6000,6000
240000,2,1,2,39,0,0,0,0.200003958,52595,238861,198351,0.528709301,238861,6678,7537
150000,2,2,1,36,0,0,0,0.41675356,11085,2500,190,0.266891163,2507,190,3180
60000,2,2,1,48,0,0,0,0.007842386,56899,58032,59624,0.052409246,2080,2530,1865
180000,2,2,1,40,0,0,0,0.333333333,1552,776,0,0.347270778,776,0,1752
120000,2,2,2,37,0,0,0,0.402951937,3014,380,380,0.144337567,760,380,380
210000,2,1,2,40,0,0,0,0.033231535,54904,46662,46162,0.009464759,2000,2100,2000
420000,2,1,2,36,0,0,0,0.015979665,20326,21629,22354,0.065266196,1479,1204,1000
110000,2,2,1,43,0,0,0,0.009145512,92244,93815,97307,0.037037037,4500,5000,4000
180000,2,2,2,31,0,0,0,0.163653571,112164,50838,51753,0.093147402,1821,2000,3000
200000,2,1,1,42,0,0,0,0,0,0,0,0,0,0,0
220000,2,1,2,32,0,0,0,0.004162153,217636,221834,222830,0.184326137,8000,18000,7000
250000,2,1,1,36,0,0,0,0.157233872,2508,3978,6560,0.091965031,3978,6560,4438
250000,2,1,2,39,0,0,0,0.333333333,0,632,316,0.333333333,632,316,0
400000,2,3,1,47,0,0,0,0.270085081,1698,365,3213,0.243104785,365,3224,2580
50000,2,2,2,38,0,0,0,0.005260489,38945,39498,38272,0.066574402,2511,2000,3000
480000,2,1,2,48,0,0,0,0.326573262,1087,188,257,0.397759926,188,257,1697
470000,2,1,1,39,0,0,0,0.116515453,235490,125853,143646,0.104103685,25853,20745,13422
300000,2,1,1,36,0,0,0,0.020257334,30153,28384,26700,0.048641231,2000,2000,2552
160000,2,2,2,44,1,0,0,0.579360775,-4,-4,3454,0.577350269,0,3458,0
160000,2,1,1,42,0,0,0,0.066150224,3346,4420,3062,0.112614258,4420,3062,6119
230000,2,1,2,33,0,0,0,0.094160538,2227,3496,4006,0.246988957,3496,4091,411
50000,2,3,2,49,0,0,0,0.089296835,39803,37595,23250,0.254349884,5007,1602,10002
150000,2,3,1,48,0,0,0,0.018688653,36717,37800,40874,0.333333333,2000,4000,0
130000,2,2,1,50,2,2,2,0.009227698,73621,76104,77795,0.076190476,4300,3500,2700
360000,2,1,2,49,1,0,0,0,0,0,0,0,0,0,0
150000,2,2,1,50,0,0,0,0.063388619,145268,111500,101996,0.101084031,6005,4450,3243
70000,2,2,1,50,0,0,0,0.024507252,12857,13867,14897,0.007488027,1530,1560,1600
450000,2,1,1,49,0,0,0,0,0,0,0,0,0,0,0
200000,2,2,1,49,1,0,0,0.583349628,-5,728,0,0.577350269,733,0,0
80000,2,2,1,50,2,0,0,0.028711155,89901,85406,75789,0.484234573,6000,81789,3870
340000,2,2,1,48,0,0,0,0.005932394,310866,320685,320614,0.28887109,15000,7000,1500
50000,2,2,2,52,0,0,0,0.124152943,33743,22989,15843,0.06415003,2000,1400,2000
200000,2,1,1,50,0,0,0,0.065607055,2119,1662,2482,0.42444845,1662,2482,19272
210000,2,3,1,48,0,0,0,0.018496509,119530,111730,107150,0.012423039,3998,3885,3712
360000,2,2,1,49,0,0,0,0.050641749,801,908,1081,0.091575448,913,1081,1538
230000,2,3,1,50,0,0,0,0.0258927,2789,2942,2520,0.028807855,2942,2520,2936
50000,2,3,1,48,0,0,0,0.036689596,73302,65931,58773,0.094803784,2500,2428,1423
120000,2,2,1,50,2,0,0,0.007169412,81979,82726,85390,0.165710021,3000,4000,7600
340000,2,1,2,50,1,0,0,0.220637149,2728,15650,11550,0.065867996,15650,11554,11058
50000,2,3,1,49,0,0,0,0.003253974,49195,48496,49412,0.525483904,47000,2000,1000
70000,2,3,1,49,1,2,2,0.039827116,9915,9607,11913,0.346531053,0,2468,1100
100000,2,2,1,50,0,0,0,0.003644306,94745,96838,95732,0.050006716,4600,4600,3500
20000,2,2,1,49,0,0,0,0.020004704,13561,14573,15290,0.039425788,1543,1260,1270
80000,2,2,1,49,0,0,0,0.078530855,77347,61998,47941,0.173969451,2384,5000,2000
280000,2,3,2,49,0,0,0,0.295254609,795,1020,0,0.288920502,1025,0,1075
300000,2,2,1,50,0,0,0,0.577350269,882,0,0,0,0,0,0
500000,2,3,1,49,0,0,0,0.473174674,396,396,5792,0.52290902,396,5792,0
50000,2,3,2,51,0,0,0,0.122274138,46880,25577,26352,0.03189133,1500,1269,1284
140000,2,2,2,50,0,0,0,0.006131299,128949,133778,131241,0.130104125,7000,6000,3000
210000,2,2,2,49,0,0,0,0.194281974,991,4045,4056,0.462419107,6035,4056,65825
100000,2,3,1,49,0,0,0,0.009146217,41088,41807,43348,0.088155979,2000,3000,1900
50000,2,2,1,50,0,0,0,0.035406772,14592,16335,18061,0.052486388,2000,2000,1500
20000,2,3,1,51,0,0,0,0.04404079,13184,14200,16958,0.140152137,1242,3000,3000
200000,2,2,1,50,0,0,0,0.068320777,4701,3146,4486,0.304305851,2310,3518,12537
100000,2,3,1,51,0,0,0,0.114464347,200,100,197,0.136285973,100,197,245
50000,2,3,1,50,0,0,0,0.008875748,36149,38078,36766,0.200308404,3000,10000,5000
230000,2,3,1,53,0,0,0,0.007791234,38723,39347,37571,9.6209E-05,2001,2000,2000
260000,2,2,1,50,0,0,0,0.084736301,263320,171626,175869,0.026243194,7000,7000,8000
120000,2,2,1,52,1,2,0,0.007379253,123184,117849,120471,0.289172279,0,6100,5700
380000,2,3,2,51,0,0,0,0.154485416,43715,60718,21814,0.277485052,60718,2200,48000
80000,2,3,1,65,0,0,0,0.004334816,82074,80260,82116,0.013904269,3470,3750,3520
240000,2,1,1,50,0,0,0,0.290419832,498,-2,497,0.577350269,0,499,0
30000,2,2,1,54,0,0,0,0.005457447,33494,32978,32415,0.108309002,2506,2430,1300
30000,2,2,1,59,0,0,0,0.005869148,27620,27921,28585,0.02268463,1449,1503,1315
80000,2,3,2,55,1,0,0,0.005048251,78910,80362,77986,0.511202967,84361,3837,3141
50000,2,2,1,54,0,0,0,0.003381995,50566,49717,49661,0.031509362,2102,2013,1747
10000,2,1,2,56,1,2,2,0.100827876,12006,6367,9839,0.4163332,1000,4000,0
100000,2,3,1,50,2,2,2,0.027333909,117517,110537,99734,0.309061805,4700,0,3000
280000,2,3,1,50,0,0,0,0,0,0,0,0.577350269,0,0,679
30000,2,3,1,55,1,2,0,0.00838094,30724,29278,30393,0.288684739,0,1600,1585
80000,2,3,1,50,0,0,0,0.577350269,7506,0,0,0,0,0,0
30000,2,3,2,51,0,0,0,0.058704517,14417,17261,20543,0.095259223,9000,5000,8180
170000,2,2,2,51,0,0,0,0.011471158,154278,161679,165068,0.069642771,10000,7500,6778
60000,2,2,1,52,1,2,0,0.010948247,28934,27122,27774,0.288744413,0,1481,1444
100000,2,3,1,50,0,0,0,0.008446955,92956,96180,97701,0.040029122,4333,3518,3567
160000,2,1,1,58,0,0,0,0.210513046,749,3883,3584,0.090176911,3894,3594,2246
50000,2,2,2,55,0,0,0,0.008283534,40623,40088,38706,0.049752459,1616,2180,2004
360000,2,1,1,59,1,0,0,0,0,0,0,0,0,0,0
210000,2,1,1,52,0,0,0,0.374135448,262,738,0,0.577350269,738,0,0
190000,2,2,1,55,0,0,0,0.166128253,6637,6476,14501,0.30656736,6476,14915,1190
